,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
303211,1250115894988148736,4892629754,2020-04-14T17:37:10Z,keshriarun2,"""Coronavirus Tweets from Indian authorities"" #coronavirus https://t.co/SjVg9YmO7V",Twitter for Android,,,,False,False,8221,0,IN,"Chatra, India",city,306,1825,,2016-02-11T12:39:51Z,False,en
303217,1250115899081670656,135848667,2020-04-14T17:37:11Z,RiaRevealed,ABP News invents ‘research’ to praise Modi. BJP’s Amit Malviya amplifies the fake news  https://t.co/qKKw1JnfQv #Coronavirus #Amit Malviya #Fake News #ABP News,Twitter for Android,,,,False,False,84935,8,IN,"Mumbai, India",city,61226,2090,,2010-04-22T11:28:24Z,True,en
303804,1250116234181402624,306046362,2020-04-14T17:38:30Z,SuriyaFansClub,"Day - 5 Today We #NorthChennaiSFC Donated Food To 200 People's Who Have Been Sheltered On The Road During This #CoronaVirus 

@Suriya_offl | @rajsekarpandian | @prabhu_sr | @NorthchennaiSFC https://t.co/LkAso6dR1P",Twitter for Android,,,,False,False,13703,212,IN,"Perambur Purasavakam, India",city,262651,103,,2011-05-27T05:45:05Z,False,en
303867,1250116271837835264,1102323421,2020-04-14T17:38:39Z,Dr_Raa_Jay,Each state has a population similar to that of the country mentioned. Imagine the load of #COVID19 #Corona cases India may actually see in the coming days. Till now strong measures by @narendramodi @PMOIndia @MoHFW_INDIA and @Naveen_Odisha https://t.co/rmxYet7nRm,Twitter for Android,,,,False,False,222,0,IN,"Lucknow, India",city,101,228,,2013-01-18T23:47:03Z,False,en
303929,1250116304712818688,47885400,2020-04-14T17:38:47Z,anandaditya,"In #Mumbai 23 patients who fully recovered from #coronavirus were discharged from hospitals on Tuesday. However there were 11 deaths among positive patients on Tuesday, which also saw 204 new positive cases and 385 suspected patients getting admitted #MumbaiFightsCovid19 https://t.co/YT6zPQVULI",Twitter for Android,,,,False,False,10890,1,IN,"Mumbai, India",city,2053,1378,,2009-06-17T07:08:17Z,False,en
303990,1250116339638960129,3283448978,2020-04-14T17:38:56Z,SantoshKumarDw5,"This is in Surat today: Migrant workers gathered in large numbers, demanding that they be allowed to return their home.
#LockdownWithoutPlan 
#COVID19 https://t.co/1VdR17tVuK",Twitter for Android,,,,False,False,36694,0,IN,"Banda, India",city,327,2784,,2015-07-18T14:46:39Z,False,en
304083,1250116407804608513,244425654,2020-04-14T17:39:12Z,_vkmeena,"Can't be simpler than this. Kudos to young warrior 🙌 #COVID19
#StayAtHomeSaveLives https://t.co/1kpFCLBors",Twitter for Android,,,,True,False,4540,1,IN,"Rajasthan, India",admin,212,69,,2011-01-29T08:19:59Z,False,en
304110,1250116428478337025,389504735,2020-04-14T17:39:17Z,mma1982fortis,"जब लॉकडाउन खुलने की सम्भावनाएं नगण्य थीं तो 15 अप्रैल से ट्रेन और फ्लाइट के टिकट क्यूँ बुक किये गये ?
ये दोनों विभाग केंद्र सरकार के पास हैं,
मीडिया #रेलमंत्री और #उड्डयनमंत्री से सवाल क्यूँ नहीं करता ??
#CoronavirusPandemic",Twitter for Android,,,,False,False,5489,0,IN,"New Delhi, India",city,395,1378,,2011-10-12T14:52:52Z,False,hi
304530,1250116649476173826,2393876444,2020-04-14T17:40:09Z,MueenAhmedMomin,"@OfficeofUT @uddhavthackeray @CMOMaharashtra @CPMumbaiPolice @DGPMaharashtra please investigate and take action
#coronavirus
#Lockdown2
#crisis https://t.co/KADlNa0lVj",Twitter for Android,,1.1441697556721132e+18,OfficeofUT,False,False,168,0,IN,"Mumbai, India",city,13,29,,2014-03-17T06:03:24Z,False,en
304880,1250116856364531713,3396954171,2020-04-14T17:40:59Z,govindprataps12,"#COVID2019: 14 अप्रैल, 2020 तक कुल हुई टेस्टिंग का आँकड़ा 2,29,426 तक पहुँचा।

आज के दिन 26,351 सैंपल रिपोर्ट किए गये हैं।

#Covid_19 #lockdown #StayHome",Twitter for Android,,,,False,False,1680,0,IN,"Lucknow, India",city,166,319,,2015-07-31T11:38:22Z,False,hi
305123,1250116993757241344,1250109705868828673,2020-04-14T17:41:32Z,MohanLa01511051,"His name Dinesh prajapati, his house was burned down at Hussain pur under PS annondo pur, He is very poor. So, I and our association's members went to help him and also requested to local people to help him..😌🙏🙏
#StayHomeStaySafe https://t.co/5BULyCBOmt",Twitter for Android,,,,False,False,0,0,IN,"Kolkata, India",city,0,8,,2020-04-14T17:12:56Z,False,en
305613,1250117256001941504,112238873,2020-04-14T17:42:34Z,kapilkaria,"@priyankac19 Being born &amp; brought up in the great city of Mumbai I have  never seen the city so helpless , Why no camps &amp; kitchens for migrant labours &amp; the needy being provided by @CMOMaharashtra, Under this clueless &amp; absent state govt my Mumbai &amp; my state are at risk. #SaveMumbai #COVID19",Twitter for iPhone,1.2500453599396987e+18,19760270.0,priyankac19,False,False,67826,0,IN,"Mumbai, India",city,265,1316,,2010-02-07T19:09:06Z,False,en
305660,1250117287262056448,929376321947320320,2020-04-14T17:42:41Z,manishmantri41,"Actionable Rumours and punishable offence, 
but what @AUThackeray told is also correct, that @CMOMaharashtra can’t handle #MumbaiMigrants in such #Covid_19 situations..!
I fully agreed with addi bhai..👍
#MumbaiLockdown #MumbaiMigrantMystery #MumbaiCovidHorror https://t.co/Dto5dPKObb",Twitter for iPhone,,,,True,False,7045,0,IN,"Washim, India",city,697,1495,,2017-11-11T15:52:36Z,False,en
305663,1250117284284305411,1021732492477313024,2020-04-14T17:42:41Z,Bawejah79,"I am every day using Aarogya Setu app screenshot attached and also suggested to friends and relatives to follow the same by using the same  and also shared the link. @narendramodi @PMOIndia @MoHFW_INDIA 
#StayHomeStaySafe https://t.co/X4vZcpTZ1p",Twitter for Android,,,,False,False,1841,0,IN,"New Delhi, India",city,18,207,,2018-07-24T12:23:03Z,False,en
305782,1250117348570234880,1183943808251072512,2020-04-14T17:42:56Z,sadikjkt,I have no words for this Great leaders #Corona #CoronavirusPandemic #CoronavirusPandemic #COVID2019 #CoronaVirusUpdates https://t.co/IhLRVPdjva,Twitter for Android,,,,False,False,3,0,IN,"Byadgi, India",city,2,178,,2019-10-15T03:13:06Z,False,en
305799,1250117357625737217,74707348,2020-04-14T17:42:58Z,PassionForNews,"@ArvindKejriwal Keep testing, maintain the lockdown strictly and we all will surely overcome #CoronavirusPandemic #IndiaFightsCorona",Twitter for Android,1.2500862878364672e+18,405427035.0,ArvindKejriwal,False,False,2958,0,IN,"New Delhi, India",city,3355,3074,,2009-09-16T11:21:35Z,False,en
306025,1250117470532153345,844456215455449088,2020-04-14T17:43:25Z,abhishektalks,"Distributed Cooked Food among People staying in Road, Labourers and Rickshaw Puller.
#FeedTheNeedy 
#IndiaFightsCorona 
#COVID2019india 
#Lockdown2 
#Covid_19 

@narendramodi @BjpBiplab @AmitShah @JPNadda @rammadhavbjp @Ramlal @RSSorg @BJPLive @himantabiswa @bjpSurajitDatta https://t.co/TyY2TwX0N4",Twitter for Android,,,,False,False,390,0,IN,"Agartala, India",city,85,100,,2017-03-22T07:50:25Z,False,en
306306,1250117637964611584,160278733,2020-04-14T17:44:05Z,Aravindselvaa,Thought of sharing this post as it might help someone. A Tirupur company sells #COVID19 protective suites @ 198₹/set. https://t.co/UzuWE3UAB6,Twitter for Android,,,,False,False,86,0,IN,"Coimbatore, India",city,1319,237,,2010-06-27T18:38:21Z,False,en
306944,1250117931599450113,2790948029,2020-04-14T17:45:15Z,radhichappi,@narendramodi @PMOIndia A small awareness through my Artwork 🙏🏻Stay Home Stay Healthy #IndiaFightsCorona #StayHomeIndia #StayHomeStaySafe https://t.co/Qj6u30cPTg,Twitter for iPhone,,18839785.0,narendramodi,False,False,7809,0,IN,"Pali, India",city,5853,178,,2014-09-29T07:59:45Z,False,en
307103,1250118019109588992,801245718216249344,2020-04-14T17:45:36Z,kumarkallan,Chancellor Rishi Sunak says the UK should not be choosing between the economy and public health #COVID19 https://t.co/8v6PNUSAwp,Twitter for iPhone,,,,False,False,7641,0,IN,"Kotagiri, India",city,65,273,,2016-11-23T02:07:20Z,False,en
307125,1250118031663149056,2158437516,2020-04-14T17:45:39Z,paliwalsrishti7,"Patterns ✨
#COVID2019 #shotononeplus 
#oneplus #StayAtHome #StayHomeStaySafe https://t.co/pVc9Vqa6lD",Twitter for Android,,,,False,False,80,0,IN,Hotel S47,poi,8,28,,2013-10-27T08:36:43Z,False,en
307498,1250118210344476672,77187919,2020-04-14T17:46:22Z,vandanapaul,"Capturing the power of young minds at JKBS for the love of learning... Power of Passion for the Future...
#LeadingThroughChange #StayAtHome  #StayHomeStaySafe 
#LockdownHero #LockdownExtended so #StayHomeIndia https://t.co/N6X5pvrwvy",Twitter for iPhone,,,,False,False,40,0,IN,"New Delhi, India",city,12,71,,2009-09-25T11:02:40Z,False,en
307531,1250118234935828480,1135532559390060544,2020-04-14T17:46:27Z,Narende79860811,"#coronavirus 
#LockdownExtended 
#StayHome 
#StayHomeStaySafe 
Lockdown Extension of PM https://t.co/cOhkjVlUh8",Twitter for Android,,,,False,False,98,0,IN,"New Delhi, India",city,8,80,,2019-06-03T13:03:54Z,False,en
307697,1250118325692010496,617973896,2020-04-14T17:46:49Z,swatidTOI,"#Coronavirus Support led by @bythreefourth &amp; @TaniaGooptu of Aventus Partners were among the first,on March 20, to offer food to #dailywagers in #India. 
Fed over 1.7 lakh. Plan now is to detect &amp; treat #hypertension, lung diseases, #Diabetes2 among them.
https://t.co/QsP8Ub7MnY",Twitter for iPhone,,,,False,False,594,2,IN,"Mumbai, India",city,2843,183,,2012-06-25T10:18:22Z,False,en
308055,1250118511353122822,102329652,2020-04-14T17:47:33Z,ParagTejura,Since 3 years economy is down and #MSMEs are facing so many issues and one more issue is to pay salary without business or source of income. How they will pay? #coronavirus #IndiaFightsCOVID19,Twitter for Android,,,,False,False,150,0,IN,"Rajkot, India",city,1804,410,,2010-01-06T10:01:08Z,False,en
308089,1250118524179120128,2908538443,2020-04-14T17:47:36Z,Yusuf_IIHM,"@sardesairajdeep Hope action is taken against the news channel for telecasting baseless and fake news
@PMOIndia #IndiaFightsCorona #StayHomeIndia #StayHomeStaySafe",Twitter for iPhone,1.2501051050906624e+18,56304605.0,sardesairajdeep,False,False,9204,0,IN,"Pune, India",city,482,233,,2014-11-23T23:03:31Z,False,en
308512,1250118753267978243,842778923821862912,2020-04-14T17:48:31Z,Souvik12121995,"Number of deaths from #COVID19 has now crossed 125,000 worldwide.#StayAtHome #StaySafe #SaveLives. 🙏🏼🙏🏼🙏🏼",Twitter for Android,,,,False,False,22083,0,IN,"Kolkata, India",city,23,115,,2017-03-17T16:45:28Z,False,en
308796,1250118906854821888,2954838450,2020-04-14T17:49:08Z,parulmishra1009,"@Indrajeet_SP @CMOMaharashtra @OfficeofUT आप ही समझिये जब आपको खाना पीना रहने की व्यवस्था न होगी तो क्या करोगे आप ठीक वैसी स्तिथी उन लोगो की भी है lockdowm बढ़ा है लोग बेघर होंगे तो क्या करेंगे।।
राज्य सरकारों का दायित्व आखिर क्या है, वो भी उनका जिनके राज्य में इस महामारी की स्थिति इतनी गंभीर है?
#Covid19 
@IndrajeetSp",Twitter for Android,1.2501174960712786e+18,1.0955631437601628e+18,Indrajeet_SP,False,False,1467,0,IN,"Allahabad, India",city,22,55,,2015-01-01T13:44:57Z,False,hi
309354,1250119224845955072,717559911689752576,2020-04-14T17:50:23Z,AshwaniPaliwal9,"@ndtv Patients suffering from chronic diseases are unable to get treatment as public health services are focussed solely on preventing #COVID19  and private hospitals &amp; Doctors are not attending them due to fear of Corona.
Some thing needs to be done urgently in this regard.",Twitter for Android,1.2501153420613263e+18,37034483.0,ndtv,False,False,11417,0,IN,"Agra, India",city,298,324,,2016-04-06T03:49:49Z,False,en
309384,1250119238766874624,775927369601167360,2020-04-14T17:50:27Z,amitdelhi15,"The US Navy is fighting a coronavirus outbreak on the hospital ship USNS Mercy

The Navy is working to defeat a novel coronavirus outbreak among personnelserving onboard.
Seven members of the medical staff aboard the USNS Mercy, tested positive for the #COVID19 https://t.co/vEPh9u5hHZ",Twitter for Android,,,,False,False,5810,2,IN,"New Delhi, India",city,722,2027,,2016-09-14T05:21:15Z,False,en
309794,1250119461215985664,885169488592859137,2020-04-14T17:51:20Z,SusmitaParbat,"Plz everybody maintain social distance... Follow govt. instructions. #lockdown is the best way to save ourselves &amp; society also. So be safe.. be together in this crucial time! 
#StayHomeStaySafe",Twitter for Android,,,,False,False,1633,0,IN,"Haora, India",city,21,34,,2017-07-12T16:10:26Z,False,en
309981,1250119558947409920,1216738917799448577,2020-04-14T17:51:43Z,1singhkundan,"@uppcopak हमे गर्व है उत्तर प्रदेश सरकार पर और उत्तर प्रदेश पुलिस, डॉक्टर, सफाईकर्मी इत्यादि जो #Covid_19 जैसे महामारी में प्रदेश के सभी नागरिक को सुरक्षित रखे है https://t.co/tb8HUdPq3b",Twitter for Android,,1.1836874290031985e+18,uppcopak,False,False,5025,0,IN,"Uttar Pradesh, India",admin,3075,2969,,2020-01-13T15:09:10Z,False,hi
310177,1250119665088634881,1200800473436917762,2020-04-14T17:52:08Z,Umary_Dkt,"""Chancellor Rishi Sunak says the UK should not be choosing between the economy and public health"" #COVID19 https://t.co/48qgBvBmkO",Twitter for Android,,,,False,False,2952,0,IN,"Rajasthan, India",admin,419,644,,2019-11-30T15:35:58Z,False,en
310419,1250119799981539328,2790948029,2020-04-14T17:52:41Z,radhichappi,@narendramodi @PMOIndia Stay Home Stay Healthy #IndiaFightsCorona #LetsFightCoronaTogether #StayHomeIndia #StayHomeStaySafe @SrBachchan @akshaykumar @AnupamPKher https://t.co/IB0mtYOqFu,Twitter for iPhone,,18839785.0,narendramodi,False,False,7809,1,IN,"Pali, India",city,5853,178,,2014-09-29T07:59:45Z,False,en
310516,1250119855912538112,1144079094906179584,2020-04-14T17:52:54Z,justmobileservi,#Lockdown2 #StayHomeIndia #StayHomeStaySafe https://t.co/BRDwm4WgEx,Twitter for Android,,,,False,False,11,0,IN,India,country,0,18,,2019-06-27T03:04:46Z,False,und
310781,1250120022082473984,847695782593445888,2020-04-14T17:53:34Z,Rshmi4BJP,"'वयं राष्ट्रे जागृयाम'

प्रधानमंत्री श्री नरेन्द्र मोदी के देशवासियों से 7 आग्रह...

#StayHomeStaySafe #IndiaFightsCoronavirus #IndiaFightsCorona #ThankYouCoronaWarriors https://t.co/BojPmOcTLA",Twitter for Android,,,,False,False,3889,0,IN,"New Delhi, India",city,14865,171,,2017-03-31T06:23:18Z,False,hi
310839,1250120073542582273,3299426276,2020-04-14T17:53:46Z,jag_kukreti,"""Chancellor Rishi Sunak says the UK should not be choosing between the economy and public health"" #COVID19 https://t.co/tHXQBz3ZWf",Twitter for Android,,,,False,False,53826,0,IN,"New Delhi, India",city,445,438,,2015-07-28T11:18:29Z,False,en
311111,1250120219609034753,1070570846,2020-04-14T17:54:21Z,aditya_shashi,"@IPRD_Bihar कृपया इन लोगों की पूरी व्यथा इस लिंक👇
https://t.co/VVDtQiGuVI
पर सुन लीजिए और @NitishKumar जी तक पहुंचा दीजिए।
@HMOIndia @MoHFW_INDIA @PMOIndia मामले का संज्ञान लें। #Lockdown2 #COVID19 #Covid_19 #COVID https://t.co/7X9Ng1laMo",Twitter for Android,,8.7424142226577e+17,IPRD_Bihar,True,False,175,0,IN,"Noida, India",city,153,2110,,2013-01-08T10:41:08Z,False,hi
